design,policy,p,q,traffic,injection_rate,packets_injected,reception_rate,queueing_latency,network_latency,total_latency,average_hops,lateral_per_injected,escape_per_injected,escape_per_received,delivery_ratio
440_adaptive,adaptive,4,4,bit_reverse,0.725,689640,0.53803,1142.548675,12.315449,1154.864124,3.096316,0,0.0456224,0.045686,0.998607
440_adaptive,adaptive,4,4,bit_reverse,0.750,691925,0.539823,1260.122433,12.362808,1272.485241,3.100248,0,0.0470109,0.0470756,0.998626
440_adaptive,adaptive,4,4,bit_reverse,0.775,692090,0.539958,1384.541910,12.365115,1396.907025,3.096835,0,0.0465301,0.0465936,0.998636
440_adaptive,adaptive,4,4,bit_reverse,0.800,690349,0.538563,1492.288353,12.331891,1504.620244,3.099911,0,0.0464186,0.0464851,0.998569
440_adaptive,adaptive,4,4,bit_reverse,0.825,687383,0.536267,1598.284581,12.651376,1610.935958,3.093488,0,0.0446578,0.0447203,0.998602
440_adaptive,adaptive,4,4,bit_reverse,0.850,691784,0.539706,1696.104797,12.293067,1708.397864,3.101770,0,0.0473139,0.0473797,0.998612
440_adaptive,adaptive,4,4,bit_reverse,0.875,691167,0.539227,1792.615617,12.235376,1804.850993,3.098124,0,0.0465531,0.0466177,0.998615
440_adaptive,adaptive,4,4,bit_reverse,0.900,695829,0.542885,1886.004691,12.146772,1898.151464,3.095013,0,0.0464051,0.0464676,0.998655
440_adaptive,adaptive,4,4,bit_reverse,0.925,691367,0.539401,1969.403369,12.498645,1981.902014,3.095915,0,0.0455648,0.0456264,0.998649
440_adaptive,adaptive,4,4,bit_reverse,0.950,691080,0.539155,2056.095146,12.433152,2068.528298,3.095498,0,0.0462161,0.0462805,0.998608
440_adaptive,adaptive,4,4,bit_reverse,0.975,691611,0.539571,2128.147312,12.512159,2140.659471,3.093022,0,0.0458047,0.0458683,0.998612
440_adaptive,adaptive,4,4,bit_reverse,1.000,692726,0.540455,2191.880698,12.379397,2204.260095,3.097586,0,0.0459619,0.0460246,0.998637
440_adaptive,adaptive,4,4,perfect_shuffle,0.025,31877,0.0248758,2.000031,9.834993,11.835024,3.406551,0,0,0,0.998871
440_adaptive,adaptive,4,4,perfect_shuffle,0.050,64179,0.0500875,2.000515,9.868558,11.869073,3.412169,0,0.000358373,0.000358747,0.998956
440_adaptive,adaptive,4,4,perfect_shuffle,0.075,95843,0.0747992,2.002131,9.888974,11.891104,3.410244,0,0.000928602,0.000929572,0.998957
440_adaptive,adaptive,4,4,perfect_shuffle,0.100,128013,0.0999078,2.004801,9.928481,11.933282,3.415187,0,0.00224196,0.00224426,0.998977
440_adaptive,adaptive,4,4,perfect_shuffle,0.125,159953,0.124838,2.009706,9.973203,11.982909,3.421360,0,0.00404494,0.00404901,0.998993
440_adaptive,adaptive,4,4,perfect_shuffle,0.150,192279,0.150066,2.016909,10.027780,12.044689,3.430244,0,0.00664139,0.00664813,0.998986
440_adaptive,adaptive,4,4,perfect_shuffle,0.175,224176,0.174953,2.027766,10.088028,12.115794,3.440721,0,0.00991632,0.00992677,0.998947
440_adaptive,adaptive,4,4,perfect_shuffle,0.200,256078,0.199855,2.041784,10.165108,12.206892,3.453210,0,0.0137927,0.0138069,0.998973
440_adaptive,adaptive,4,4,perfect_shuffle,0.225,288187,0.224896,2.062004,10.264855,12.326859,3.467494,0,0.0186476,0.0186683,0.99889
440_adaptive,adaptive,4,4,perfect_shuffle,0.250,320345,0.249988,2.090330,10.427215,12.517545,3.484502,0,0.0238181,0.0238449,0.998873
440_adaptive,adaptive,4,4,perfect_shuffle,0.275,352107,0.274762,2.129774,10.671400,12.801174,3.495333,0,0.0284147,0.0284479,0.99883
440_adaptive,adaptive,4,4,perfect_shuffle,0.300,384245,0.299835,2.208422,11.068913,13.277335,3.501911,0,0.0322372,0.0322755,0.998813
440_adaptive,adaptive,4,4,perfect_shuffle,0.325,416243,0.324797,2.343092,11.519445,13.862537,3.501987,0,0.0348931,0.0349353,0.998792
440_adaptive,adaptive,4,4,perfect_shuffle,0.350,447991,0.349557,3.536071,11.913010,15.449082,3.495419,0,0.0369784,0.0370245,0.998754
440_adaptive,adaptive,4,4,perfect_shuffle,0.375,479367,0.37402,9.898900,12.232777,22.131678,3.490092,0,0.0392059,0.0392568,0.998702
440_adaptive,adaptive,4,4,perfect_shuffle,0.400,509895,0.397838,19.056244,12.508336,31.564580,3.483941,0,0.0421969,0.0422519,0.9987
440_adaptive,adaptive,4,4,perfect_shuffle,0.425,538928,0.420463,40.753618,12.702961,53.456579,3.482516,0,0.0465071,0.0465707,0.998634
440_adaptive,adaptive,4,4,perfect_shuffle,0.450,566304,0.441806,78.521361,12.871021,91.392382,3.481618,0,0.0510856,0.0511572,0.998601
440_adaptive,adaptive,4,4,perfect_shuffle,0.475,594360,0.463683,90.307523,13.084519,103.392041,3.481426,0,0.0559476,0.0560273,0.998577
440_adaptive,adaptive,4,4,perfect_shuffle,0.500,616207,0.480722,135.598897,13.298999,148.897896,3.484304,0,0.0601892,0.0602756,0.998567
440_adaptive,adaptive,4,4,perfect_shuffle,0.525,637982,0.497706,194.305167,13.426836,207.732003,3.486585,0,0.065146,0.0652399,0.998561
440_adaptive,adaptive,4,4,perfect_shuffle,0.550,657678,0.513064,256.279960,13.613421,269.893381,3.493274,0,0.0699871,0.070089,0.998546
440_adaptive,adaptive,4,4,perfect_shuffle,0.575,669445,0.522207,354.726554,13.543662,368.270216,3.491045,0,0.0708512,0.0709593,0.998476
440_adaptive,adaptive,4,4,perfect_shuffle,0.600,672591,0.524668,536.048321,13.507413,549.555734,3.486325,0,0.0710551,0.0711626,0.998489
440_adaptive,adaptive,4,4,perfect_shuffle,0.625,673432,0.525321,706.159565,13.598481,719.758045,3.490054,0,0.0722746,0.0723843,0.998484
440_adaptive,adaptive,4,4,perfect_shuffle,0.650,673649,0.525523,865.114248,13.594638,878.708885,3.488287,0,0.0719499,0.0720546,0.998547
440_adaptive,adaptive,4,4,perfect_shuffle,0.675,671706,0.523995,1017.999369,13.564159,1031.563529,3.489227,0,0.0715075,0.0716133,0.998522
440_adaptive,adaptive,4,4,perfect_shuffle,0.700,671400,0.523734,1168.877475,13.699464,1182.576939,3.494789,0,0.0725812,0.0726917,0.998479
440_adaptive,adaptive,4,4,perfect_shuffle,0.725,672509,0.524614,1298.654134,13.567682,1312.221816,3.489241,0,0.0723574,0.0724655,0.998509
440_adaptive,adaptive,4,4,perfect_shuffle,0.750,672623,0.5247,1416.240279,13.613870,1429.854149,3.489314,0,0.0718099,0.0719176,0.998503
440_adaptive,adaptive,4,4,perfect_shuffle,0.775,672696,0.524763,1522.457522,13.511169,1535.968691,3.485549,0,0.0730033,0.0731119,0.998513
440_adaptive,adaptive,4,4,perfect_shuffle,0.800,671350,0.523713,1650.280317,13.687191,1663.967508,3.485933,0,0.0709779,0.0710836,0.998513
440_adaptive,adaptive,4,4,perfect_shuffle,0.825,670656,0.523161,1742.421729,13.751003,1756.172732,3.493525,0,0.0717253,0.0718335,0.998494
440_adaptive,adaptive,4,4,perfect_shuffle,0.850,671049,0.52349,1842.087797,13.633007,1855.720804,3.481692,0,0.0725133,0.0726196,0.998537
440_adaptive,adaptive,4,4,perfect_shuffle,0.875,673657,0.525503,1928.906627,13.594078,1942.500705,3.491484,0,0.0708283,0.070935,0.998496
440_adaptive,adaptive,4,4,perfect_shuffle,0.900,671217,0.523603,2013.589396,13.602072,2027.191468,3.487180,0,0.0717071,0.0718146,0.998503
440_adaptive,adaptive,4,4,perfect_shuffle,0.925,671222,0.523598,2097.347268,13.659655,2111.006923,3.489039,0,0.0700841,0.0701904,0.998486
440_adaptive,adaptive,4,4,perfect_shuffle,0.950,671523,0.523854,2181.981149,13.609253,2195.590402,3.485969,0,0.0701152,0.0702188,0.998526
440_adaptive,adaptive,4,4,perfect_shuffle,0.975,671328,0.523698,2245.301812,13.562499,2258.864311,3.488116,0,0.0716088,0.071715,0.998519
440_adaptive,adaptive,4,4,perfect_shuffle,1.000,675352,0.526821,2303.488376,13.583776,2317.072152,3.489991,0,0.0725681,0.072678,0.998488
